,TextID,Sentiment Scores,GPE Mentions
266,217,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5499}",California
267,2634,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.1779}",America
268,3134,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3818}",Iran
269,1590,"{'neg': 0.196, 'neu': 0.374, 'pos': 0.43, 'compound': 0.3612}",Russia
270,704,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.1027}",Rubio
271,3982,"{'neg': 0.451, 'neu': 0.549, 'pos': 0.0, 'compound': -0.8126}",Iowa
272,3140,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}",Charleston
273,1423,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4588}",Syria
274,3828,"{'neg': 0.381, 'neu': 0.361, 'pos': 0.258, 'compound': -0.5267}",Turkey
275,1722,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
276,1479,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Lahore
277,992,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.4168}",Pakistan
278,1343,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
279,187,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}",US
280,5209,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6249}",California
281,4883,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",Iran
282,4750,"{'neg': 0.092, 'neu': 0.75, 'pos': 0.158, 'compound': 0.2023}",Iran
283,5020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
284,1171,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Germany
285,764,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.4019}",Ryan
286,1819,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6369}",California
287,569,"{'neg': 0.609, 'neu': 0.391, 'pos': 0.0, 'compound': -0.7783}",U.S.
288,4770,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.4939}",Iran
289,1920,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.2023}",Washington
290,4431,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",VA
291,1675,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
292,5057,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.2846}",Bergdahl
293,188,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
294,5028,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",Iraq
295,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ukraine
296,4561,"{'neg': 0.29, 'neu': 0.71, 'pos': 0.0, 'compound': -0.6924}",Kentucky
297,4145,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Milwaukee
298,479,"{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.5994}",Flint
299,2532,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iraq
300,4246,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.6249}",New York
301,708,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.3412}",Iraq
302,4563,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
303,944,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}",Calif.
304,821,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
305,5114,"{'neg': 0.475, 'neu': 0.36, 'pos': 0.165, 'compound': -0.6486}",the United States
306,4630,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.2484}",America
307,3887,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",St. Louis
308,500,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Kasich
309,2497,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",US
310,2837,"{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.5106}",America
311,3870,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Egypt
312,868,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Libya
313,1115,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.5106}",America
314,449,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}",Iran
315,2768,"{'neg': 0.23, 'neu': 0.77, 'pos': 0.0, 'compound': -0.4005}",New Hampshire
316,3855,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.4767}",Israel
317,1318,"{'neg': 0.312, 'neu': 0.688, 'pos': 0.0, 'compound': -0.6124}",Kentucky
318,972,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ohio
319,109,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
320,2691,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mexico
321,4397,"{'neg': 0.185, 'neu': 0.298, 'pos': 0.518, 'compound': 0.6808}",Ukraine
322,2052,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.2924}",Rubio
323,605,"{'neg': 0.23, 'neu': 0.531, 'pos': 0.239, 'compound': 0.0258}",Cruz
324,819,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",Iowa
325,1883,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.5994}",Arizona
326,3682,"{'neg': 0.381, 'neu': 0.619, 'pos': 0.0, 'compound': -0.6486}",U.S.
327,5190,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",Afghanistan
328,2139,"{'neg': 0.351, 'neu': 0.649, 'pos': 0.0, 'compound': -0.4019}",Iran
329,2646,"{'neg': 0.532, 'neu': 0.355, 'pos': 0.113, 'compound': -0.7845}",Iowa
330,1604,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.25}",Brussels
331,1424,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}",France
332,4484,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Florida
333,1297,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.1027}",Illinois
334,2732,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.5768}",Ohio
335,4088,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",North Carolina
336,578,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.6705}",Florida
337,1723,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",US
338,3256,"{'neg': 0.336, 'neu': 0.545, 'pos': 0.119, 'compound': -0.6573}",N.H.
339,2786,"{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.7783}",Orlando
340,4514,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.5994}",New York Wins
341,1612,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",South Carolina
342,1951,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iraq
343,5105,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
344,2987,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Egypt
345,1653,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}",Libya
346,462,"{'neg': 0.077, 'neu': 0.773, 'pos': 0.149, 'compound': 0.3182}",Puerto Rico's
347,2102,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
348,1530,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
349,2588,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Orlando
350,4797,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.5859}",U.S.
351,5134,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Obama
352,1535,"{'neg': 0.372, 'neu': 0.628, 'pos': 0.0, 'compound': -0.7964}",Iran
353,5128,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Kochs
354,4126,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Indiana
355,1222,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.6369}",Mohammed Event
356,2005,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Paris
357,3081,"{'neg': 0.278, 'neu': 0.588, 'pos': 0.134, 'compound': -0.4015}",Wisconsin
358,324,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.6808}",France
359,17,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}",Belgium
360,1005,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Italy
361,4050,"{'neg': 0.259, 'neu': 0.576, 'pos': 0.165, 'compound': -0.0772}",New York
362,419,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",Ark.
363,3897,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New York
364,3761,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
365,4197,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
366,193,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.765}",New York City
367,1014,"{'neg': 0.639, 'neu': 0.361, 'pos': 0.0, 'compound': -0.891}",US
368,126,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.6124}",Boston
369,1857,"{'neg': 0.384, 'neu': 0.452, 'pos': 0.164, 'compound': -0.5994}",Iran
370,1059,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ohio
371,3456,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.8176}",Washington
372,2211,"{'neg': 0.3, 'neu': 0.467, 'pos': 0.233, 'compound': -0.4588}",Alabama
373,5177,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Paris
374,5185,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",Belgium
375,5082,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",France
376,2086,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Germany
377,4844,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.1901}",Hiroshima
378,4494,"{'neg': 0.161, 'neu': 0.632, 'pos': 0.207, 'compound': 0.2023}",Baltimore
379,2222,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Puerto Rico
380,3566,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",Florida
381,2624,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.4588}",America
382,1066,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}",Iowa
383,825,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",New Hampshire
384,2706,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Yemen
385,2574,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
386,4996,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Alaska
387,3764,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.5106}",Carly Fiorina
388,3168,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",America
389,3494,"{'neg': 0.0, 'neu': 0.443, 'pos': 0.557, 'compound': 0.7424}",US
390,131,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Florida
391,3073,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",Indiana
392,4047,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Istanbul
393,5083,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",US
394,4027,"{'neg': 0.557, 'neu': 0.443, 'pos': 0.0, 'compound': -0.6476}",Iran
395,4587,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",S.C.
396,497,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ferguson PD
397,1532,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Cleveland
398,4696,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}",New Hampshire
399,3821,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}",Venezuela
400,2519,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.5574}",Iowa
401,806,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.2263}",Istanbul
402,5236,"{'neg': 0.313, 'neu': 0.687, 'pos': 0.0, 'compound': -0.6249}",Iowa
403,1994,"{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.3818}",Kasich
404,4070,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.7096}",Hawaii
405,612,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mississippi
406,5089,"{'neg': 0.509, 'neu': 0.491, 'pos': 0.0, 'compound': -0.4847}",Michigan
407,1162,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.5859}",Iran
408,4052,"{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.6808}",Cleveland
409,2004,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Charleston
410,911,"{'neg': 0.114, 'neu': 0.619, 'pos': 0.267, 'compound': 0.4939}",South Carolina Black
411,5146,"{'neg': 0.211, 'neu': 0.621, 'pos': 0.168, 'compound': -0.1779}",Nevada
412,10,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5994}",Ethiopia
413,2893,"{'neg': 0.471, 'neu': 0.529, 'pos': 0.0, 'compound': -0.8402}",South Carolina
414,4434,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.128}",Ukraine
415,814,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Cuba
416,2036,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington
417,90,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Las Vegas
418,3559,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington
419,1241,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
420,4806,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}",Iran
421,4398,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
422,756,"{'neg': 0.218, 'neu': 0.67, 'pos': 0.112, 'compound': -0.4404}",Iran
423,3386,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
424,4178,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
425,1845,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.7479}",Syria
426,3032,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Brussels
427,2905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Indiana
428,2593,"{'neg': 0.315, 'neu': 0.462, 'pos': 0.223, 'compound': -0.0516}",Iowa
429,3837,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.5719}",Utah
430,3666,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}",New Hampshire
431,2219,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.2023}",San Jose
432,3848,"{'neg': 0.361, 'neu': 0.639, 'pos': 0.0, 'compound': -0.5256}",Mexico
433,5268,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington
434,4328,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Baltimore
435,5142,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}",New York
436,837,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iraq
437,2087,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
438,2181,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
439,3247,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.34}",Kentucky
440,2844,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.4019}",Iowa
441,3622,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.6705}",New Hampshire
442,3551,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.0258}",Egypt
443,3736,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
444,4306,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Vienna
445,3974,"{'neg': 0.44, 'neu': 0.56, 'pos': 0.0, 'compound': -0.6705}",Iran
446,3202,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
447,3466,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.5574}",Kentucky
448,1364,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}",NC
449,1019,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.5023}",N.J.
450,2089,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",South Carolina
451,2189,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Nevada
452,2258,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.34}",Brussels
453,524,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.6808}",Iran
454,5147,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
455,1783,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.6269}",Utah
456,171,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}",Kobani
457,736,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.5267}",Paris
458,4283,"{'neg': 0.16, 'neu': 0.494, 'pos': 0.346, 'compound': 0.4588}",San Bernardino
459,3691,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington
460,2627,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",Iran
461,2237,"{'neg': 0.189, 'neu': 0.63, 'pos': 0.181, 'compound': -0.0258}",South Carolina
462,1064,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Britain
463,849,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
464,1802,"{'neg': 0.36, 'neu': 0.508, 'pos': 0.132, 'compound': -0.6705}",Wyoming
465,1875,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Indiana
466,62,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.1779}",Saudi Arabia’s
467,3957,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",the United States
468,4268,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iowa
469,3215,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
470,1753,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Kansas
471,4906,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
472,1235,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",Mosul
473,4360,"{'neg': 0.332, 'neu': 0.535, 'pos': 0.134, 'compound': -0.5719}",N.H.
474,4076,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.8957}",New York
475,347,"{'neg': 0.481, 'neu': 0.519, 'pos': 0.0, 'compound': -0.7579}",US
476,2921,"{'neg': 0.619, 'neu': 0.381, 'pos': 0.0, 'compound': -0.7579}",U.S.
477,3002,"{'neg': 0.223, 'neu': 0.615, 'pos': 0.162, 'compound': -0.2732}",Paris
478,3067,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}",Rubio
479,2912,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Baltimore
480,5088,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.5267}",Nevada
481,602,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}",Iowa
482,3173,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Orlando
483,4689,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.1779}",Iran
484,4327,"{'neg': 0.261, 'neu': 0.672, 'pos': 0.067, 'compound': -0.7351}",Texas
485,2084,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.3182}",Baltimore
486,1155,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",San Francisco’s
487,486,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Nevada
488,2735,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6705}",Turkey
489,3809,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Armenia
490,2386,"{'neg': 0.491, 'neu': 0.509, 'pos': 0.0, 'compound': -0.891}",New York City
491,4370,"{'neg': 0.397, 'neu': 0.603, 'pos': 0.0, 'compound': -0.6808}",Iowa
492,2018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Charleston
493,3641,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.6705}",America
494,1556,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",North Dakota
495,322,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",Iowa
496,2797,"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.5994}",U.S.
497,1224,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.4404}",U.S.
498,2775,"{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.5859}",US
499,144,"{'neg': 0.174, 'neu': 0.659, 'pos': 0.168, 'compound': -0.0258}",Syria
500,750,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
501,72,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Nevada
502,3946,"{'neg': 0.222, 'neu': 0.598, 'pos': 0.179, 'compound': 0.0905}",New York
503,1006,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.5994}",Oregon
504,3506,"{'neg': 0.514, 'neu': 0.226, 'pos': 0.26, 'compound': -0.7579}",Ky.
505,639,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
506,4207,"{'neg': 0.191, 'neu': 0.446, 'pos': 0.363, 'compound': 0.4005}",Syria
507,382,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.3818}",US
508,1471,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Kabul
509,4842,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.5574}",Las Vegas
510,2877,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ramadi
511,2241,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",US
512,2186,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}",America
513,4759,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.6124}",US
514,402,"{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.7003}",San Bernardino
515,2421,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.6597}",US
516,1791,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Dangerous
517,2863,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New Hampshire
518,1983,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}",Obama
519,4429,"{'neg': 0.248, 'neu': 0.661, 'pos': 0.091, 'compound': -0.4404}",Syria
520,1020,"{'neg': 0.216, 'neu': 0.373, 'pos': 0.41, 'compound': 0.3818}",Iran
521,4030,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.34}",Iran
522,1760,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.3818}",Nepal
523,3777,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}",Washington
524,1742,"{'neg': 0.0, 'neu': 0.283, 'pos': 0.717, 'compound': 0.765}",D.C.
525,244,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.1139}",America
526,2806,"{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.6858}",Bronx
527,1734,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
528,4629,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",Syria
529,1190,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
530,5176,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ireland
531,1039,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Connecticut
532,4786,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Indiana
533,3859,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.25}",New York
534,4459,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
